dir,ts,chain,block,addr,devbat,msgid,brake,disc_bits,valve,confirm,db_1,motion,l_batt,light,hex
"r2f","2022-04-10T10:09:34.334","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:34.350","ONLY","BASIC","18151","OK","ONEWAY","GO","68","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d2 18 b2 b4 30 23 73 8f"
"r2f","2022-04-10T10:09:34.350","ONLY","BASIC","18151","OK","ONEWAY","GO","68","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d2 18 b2 b4 30 23 73 8f"
"r2f","2022-04-10T10:09:34.362","ONLY","BASIC","18151","OK","ONEWAY","GO","68","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d2 18 b2 b4 30 23 73 8f"
"r2f","2022-04-10T10:09:34.426","ONLY","BASIC","18151","OK","ONEWAY","GO","6a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f3 96 b2 b5 30 23 73 8f"
"r2f","2022-04-10T10:09:34.427","ONLY","BASIC","18151","OK","ONEWAY","GO","6a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f3 96 b2 b5 30 23 73 8f"
"r2f","2022-04-10T10:09:34.439","ONLY","BASIC","18151","OK","ONEWAY","GO","6a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f3 96 b2 b5 30 23 73 8f"
"r2f","2022-04-10T10:09:34.504","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.517","ONLY","BASIC","18151","OK","ONEWAY","GO","6c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","10 fc 32 b6 31 23 73 8f"
"r2f","2022-04-10T10:09:34.517","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.518","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.521","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.580","ONLY","BASIC","18151","OK","ONEWAY","GO","6e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e3 51 b2 b7 30 23 73 8f"
"r2f","2022-04-10T10:09:34.581","ONLY","BASIC","18151","OK","ONEWAY","GO","6e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e3 51 b2 b7 30 23 73 8f"
"r2f","2022-04-10T10:09:34.592","ONLY","BASIC","18151","OK","ONEWAY","GO","6e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e3 51 b2 b7 30 23 73 8f"
"r2f","2022-04-10T10:09:34.609","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","44","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e0 28 10 a2 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.610","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","44","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e0 28 10 a2 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.651","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2a","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","9e 15 a0 95 00 09 6e 0f"
"r2f","2022-04-10T10:09:34.652","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2a","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","9e 15 a0 95 00 09 6e 0f"
"r2f","2022-04-10T10:09:34.658","ONLY","BASIC","18151","OK","ONEWAY","GO","70","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","de 4a f2 b8 30 23 73 8f"
"r2f","2022-04-10T10:09:34.659","ONLY","BASIC","18151","OK","ONEWAY","GO","70","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","de 4a f2 b8 30 23 73 8f"
"r2f","2022-04-10T10:09:34.671","ONLY","BASIC","18151","OK","ONEWAY","GO","70","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","de 4a f2 b8 30 23 73 8f"
"r2f","2022-04-10T10:09:34.736","ONLY","BASIC","18151","OK","ONEWAY","GO","72","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ff c4 f2 b9 30 23 73 8f"
"r2f","2022-04-10T10:09:34.737","ONLY","BASIC","18151","OK","ONEWAY","GO","72","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ff c4 f2 b9 30 23 73 8f"
"r2f","2022-04-10T10:09:34.749","ONLY","BASIC","18151","OK","ONEWAY","GO","72","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ff c4 f2 b9 30 23 73 8f"
"r2f","2022-04-10T10:09:34.813","ONLY","BASIC","18151","OK","ONEWAY","GO","74","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ce 8d f2 ba 30 23 73 8f"
"r2f","2022-04-10T10:09:34.814","ONLY","BASIC","18151","OK","ONEWAY","GO","74","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ce 8d f2 ba 30 23 73 8f"
"r2f","2022-04-10T10:09:34.826","ONLY","BASIC","18151","OK","ONEWAY","GO","74","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ce 8d f2 ba 30 23 73 8f"
"r2f","2022-04-10T10:09:34.891","ONLY","BASIC","18151","OK","ONEWAY","GO","76","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 03 f2 bb 30 23 73 8f"
"r2f","2022-04-10T10:09:34.891","ONLY","BASIC","18151","OK","ONEWAY","GO","76","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 03 f2 bb 30 23 73 8f"
"r2f","2022-04-10T10:09:34.903","ONLY","BASIC","18151","OK","ONEWAY","GO","76","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 03 f2 bb 30 23 73 8f"
"r2f","2022-04-10T10:09:34.950","ONLY","BASIC","18151","OK","ONEWAY","GO","78","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","84 0a f2 bc 31 23 73 8f"
"r2f","2022-04-10T10:09:34.951","ONLY","BASIC","18151","OK","ONEWAY","GO","78","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","84 0a f2 bc 31 23 73 8f"
"r2f","2022-04-10T10:09:34.963","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.963","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:34.968","ONLY","BASIC","18151","OK","ONEWAY","GO","7a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a5 84 f2 bd 31 23 73 8f"
"r2f","2022-04-10T10:09:34.969","ONLY","BASIC","18151","OK","ONEWAY","GO","7a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a5 84 f2 bd 31 23 73 8f"
"r2f","2022-04-10T10:09:34.975","ONLY","BASIC","18151","OK","ONEWAY","GO","7a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a5 84 f2 bd 31 23 73 8f"
"r2f","2022-04-10T10:09:35.004","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.005","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.041","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.041","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.045","ONLY","BASIC","18151","OK","ONEWAY","GO","7c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c6 ee 72 be 30 23 73 8f"
"r2f","2022-04-10T10:09:35.046","ONLY","BASIC","18151","OK","ONEWAY","GO","7c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c6 ee 72 be 30 23 73 8f"
"r2f","2022-04-10T10:09:35.058","ONLY","BASIC","18151","OK","ONEWAY","GO","7c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c6 ee 72 be 30 23 73 8f"
"r2f","2022-04-10T10:09:35.123","ONLY","BASIC","18151","OK","ONEWAY","GO","7e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e7 60 72 bf 30 23 73 8f"
"r2f","2022-04-10T10:09:35.123","ONLY","BASIC","18151","OK","ONEWAY","GO","7e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e7 60 72 bf 30 23 73 8f"
"r2f","2022-04-10T10:09:35.135","ONLY","BASIC","18151","OK","ONEWAY","GO","7e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e7 60 72 bf 30 23 73 8f"
"r2f","2022-04-10T10:09:35.202","ONLY","BASIC","18151","OK","ONEWAY","GO","80","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9d d3 12 c0 30 23 73 8f"
"r2f","2022-04-10T10:09:35.203","ONLY","BASIC","18151","OK","ONEWAY","GO","80","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","1d d3 12 c0 30 23 73 8f"
"r2f","2022-04-10T10:09:35.214","ONLY","BASIC","18151","OK","ONEWAY","GO","80","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9d d3 12 c0 30 23 73 8f"
"r2f","2022-04-10T10:09:35.216","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","42","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 69 f1 a1 00 0b ab 8f"
"r2f","2022-04-10T10:09:35.217","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","42","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 69 f1 a1 00 0b ab 8f"
"r2f","2022-04-10T10:09:35.281","ONLY","BASIC","18151","OK","ONEWAY","GO","82","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","bc 5d 12 c1 30 23 73 8f"
"r2f","2022-04-10T10:09:35.281","ONLY","BASIC","18151","OK","ONEWAY","GO","82","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","bc 5d 12 c1 30 23 73 8f"
"r2f","2022-04-10T10:09:35.293","ONLY","BASIC","18151","OK","ONEWAY","GO","82","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","bc 5d 12 c1 30 23 73 8f"
"r2f","2022-04-10T10:09:35.318","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:35.319","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:35.334","ONLY","BASIC","18151","OK","ONEWAY","GO","84","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8d 14 12 c2 30 23 73 8f"
"r2f","2022-04-10T10:09:35.335","ONLY","BASIC","18151","OK","ONEWAY","GO","84","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","0d 14 12 c2 30 23 73 8f"
"r2f","2022-04-10T10:09:35.347","ONLY","BASIC","18151","OK","ONEWAY","GO","84","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8d 14 12 c2 30 23 73 8f"
"r2f","2022-04-10T10:09:35.359","ONLY","BASIC","18151","OK","ONEWAY","GO","86","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ac 9a 12 c3 30 23 73 8f"
"r2f","2022-04-10T10:09:35.360","ONLY","BASIC","18151","OK","ONEWAY","GO","86","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ac 9a 12 c3 30 23 73 8f"
"r2f","2022-04-10T10:09:35.361","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.361","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.372","ONLY","BASIC","18151","OK","ONEWAY","GO","86","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ac 9a 12 c3 30 23 73 8f"
"r2f","2022-04-10T10:09:35.437","ONLY","BASIC","18151","OK","ONEWAY","GO","88","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","95 b0 92 c4 30 23 73 8f"
"r2f","2022-04-10T10:09:35.438","ONLY","BASIC","18151","OK","ONEWAY","GO","88","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","95 b0 92 c4 30 23 73 8f"
"r2f","2022-04-10T10:09:35.450","ONLY","BASIC","18151","OK","ONEWAY","GO","88","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","95 b0 92 c4 30 23 73 8f"
"r2f","2022-04-10T10:09:35.517","ONLY","BASIC","18151","OK","ONEWAY","GO","8a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b4 3e 92 c5 30 23 73 8f"
"r2f","2022-04-10T10:09:35.517","ONLY","BASIC","18151","OK","ONEWAY","GO","8a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b4 3e 92 c5 30 23 73 8f"
"r2f","2022-04-10T10:09:35.529","ONLY","BASIC","18151","OK","ONEWAY","GO","8a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","34 3e 92 c5 30 23 73 8f"
"r2f","2022-04-10T10:09:35.596","ONLY","BASIC","18151","OK","ONEWAY","GO","8c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","85 77 92 c6 30 23 73 8f"
"r2f","2022-04-10T10:09:35.597","ONLY","BASIC","18151","OK","ONEWAY","GO","8c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","85 77 92 c6 30 23 73 8f"
"r2f","2022-04-10T10:09:35.610","ONLY","BASIC","18151","OK","ONEWAY","GO","8c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","85 77 92 c6 30 23 73 8f"
"r2f","2022-04-10T10:09:35.679","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:35.679","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:35.682","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","8e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cc 3b 72 c7 30 23 73 ff"
"r2f","2022-04-10T10:09:35.683","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","8e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cc 3b 72 c7 30 23 73 ff"
"r2f","2022-04-10T10:09:35.695","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","8e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cc 3b 72 c7 30 23 73 ff"
"r2f","2022-04-10T10:09:35.717","ONLY","BASIC","18151","OK","ONEWAY","GO","90","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","99 e2 d2 c8 30 23 73 8f"
"r2f","2022-04-10T10:09:35.718","ONLY","BASIC","18151","OK","ONEWAY","GO","90","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","99 e2 d2 c8 30 23 73 8f"
"r2f","2022-04-10T10:09:35.727","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.728","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.771","ONLY","BASIC","18151","OK","ONEWAY","GO","92","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b8 6c d2 c9 30 23 73 8f"
"r2f","2022-04-10T10:09:35.771","ONLY","BASIC","18151","OK","ONEWAY","GO","92","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","38 6c d2 c9 30 23 73 8f"
"r2f","2022-04-10T10:09:35.773","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.774","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:35.783","ONLY","BASIC","18151","OK","ONEWAY","GO","92","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b8 6c d2 c9 30 23 73 8f"
"r2f","2022-04-10T10:09:35.849","ONLY","BASIC","18151","OK","ONEWAY","GO","94","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","89 25 d2 ca 30 23 73 8f"
"r2f","2022-04-10T10:09:35.850","ONLY","BASIC","18151","OK","ONEWAY","GO","94","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","89 25 d2 ca 30 23 73 8f"
"r2f","2022-04-10T10:09:35.862","ONLY","BASIC","18151","OK","ONEWAY","GO","94","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","89 25 d2 ca 30 23 73 8f"
"r2f","2022-04-10T10:09:35.927","ONLY","BASIC","18151","OK","ONEWAY","GO","96","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fa 88 52 cb 31 23 73 8f"
"r2f","2022-04-10T10:09:35.928","ONLY","BASIC","18151","OK","ONEWAY","GO","96","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fa 88 52 cb 31 23 73 8f"
"r2f","2022-04-10T10:09:35.939","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","44","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 20 f1 a2 00 0b ab 8f"
"r2f","2022-04-10T10:09:35.940","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","44","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 20 f1 a2 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.009","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","98","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f9 43 b2 cc 30 23 73 ff"
"r2f","2022-04-10T10:09:36.010","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","98","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f9 43 b2 cc 30 23 73 ff"
"r2f","2022-04-10T10:09:36.021","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","98","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f9 43 b2 cc 30 23 73 ff"
"r2f","2022-04-10T10:09:36.047","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","46","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c1 a6 10 a3 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.048","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","46","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c1 a6 10 a3 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.081","ONLY","BASIC","18151","OK","ONEWAY","GO","9a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b0 0f 52 cd 30 23 73 8f"
"r2f","2022-04-10T10:09:36.082","ONLY","BASIC","18151","OK","ONEWAY","GO","9a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b0 0f 52 cd 30 23 73 8f"
"r2f","2022-04-10T10:09:36.087","ONLY","BASIC","18151","OK","ONEWAY","GO","9c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","81 46 52 ce 30 23 73 8f"
"r2f","2022-04-10T10:09:36.088","ONLY","BASIC","18151","OK","ONEWAY","GO","9c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","81 46 52 ce 30 23 73 8f"
"r2f","2022-04-10T10:09:36.136","ONLY","BASIC","18151","OK","ONEWAY","GO","a4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f 0c f2 d2 30 23 73 8f"
"r2f","2022-04-10T10:09:36.137","ONLY","BASIC","18151","OK","ONEWAY","GO","a4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f 0c f2 d2 30 23 73 8f"
"r2f","2022-04-10T10:09:36.140","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.140","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.149","ONLY","BASIC","18151","OK","ONEWAY","GO","a4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f 0c f2 d2 30 23 73 8f"
"r2f","2022-04-10T10:09:36.166","ONLY","BASIC","18151","OK","ONEWAY","GO","a6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fc a1 72 d3 31 23 73 8f"
"r2f","2022-04-10T10:09:36.167","ONLY","BASIC","18151","OK","ONEWAY","GO","a6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fc a1 72 d3 31 23 73 8f"
"r2f","2022-04-10T10:09:36.179","ONLY","BASIC","18151","OK","ONEWAY","GO","a6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fc a1 72 d3 31 23 73 8f"
"r2f","2022-04-10T10:09:36.182","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.182","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
